,Unnamed: 0,name-USen,Unnamed: 0,image_uri
288,288,butter churn,288,https://acnhapi.com/v1/images/furniture/FtrButtermixer_Remake_1_0
289,289,cacao tree,289,https://acnhapi.com/v1/images/furniture/FtrPlantCacao
290,290,campfire,290,https://acnhapi.com/v1/images/furniture/FtrBonfire
291,291,campfire cookware,291,https://acnhapi.com/v1/images/furniture/FtrMesstin
292,292,camping cot,292,https://acnhapi.com/v1/images/furniture/FtrCampbed_Remake_0_0
293,293,camping cot,293,https://acnhapi.com/v1/images/furniture/FtrCampbed_Remake_1_0
294,294,camping cot,294,https://acnhapi.com/v1/images/furniture/FtrCampbed_Remake_2_0
295,295,camping cot,295,https://acnhapi.com/v1/images/furniture/FtrCampbed_Remake_3_0
296,296,camping cot,296,https://acnhapi.com/v1/images/furniture/FtrCampbed_Remake_4_0
297,297,camping cot,297,https://acnhapi.com/v1/images/furniture/FtrCampbed_Remake_5_0
298,298,camping cot,298,https://acnhapi.com/v1/images/furniture/FtrCampbed_Remake_6_0
299,299,camping cot,299,https://acnhapi.com/v1/images/furniture/FtrCampbed_Remake_7_0
300,300,campsite sign,300,https://acnhapi.com/v1/images/furniture/FtrCompassSignCamp
301,301,Cancer table,301,https://acnhapi.com/v1/images/furniture/FtrZodiacCancer
302,302,candy machine,302,https://acnhapi.com/v1/images/furniture/FtrCandymachine_Remake_0_0
303,303,candy machine,303,https://acnhapi.com/v1/images/furniture/FtrCandymachine_Remake_1_0
304,304,candy machine,304,https://acnhapi.com/v1/images/furniture/FtrCandymachine_Remake_2_0
305,305,candy machine,305,https://acnhapi.com/v1/images/furniture/FtrCandymachine_Remake_3_0
306,306,Capricorn ornament,306,https://acnhapi.com/v1/images/furniture/FtrZodiacCapricornus
307,307,cardboard bed,307,https://acnhapi.com/v1/images/furniture/FtrCardboardBedS_Remake_0_0
308,308,cardboard bed,308,https://acnhapi.com/v1/images/furniture/FtrCardboardBedS_Remake_1_0
309,309,cardboard chair,309,https://acnhapi.com/v1/images/furniture/FtrCardboardChairS_Remake_0_0
310,310,cardboard chair,310,https://acnhapi.com/v1/images/furniture/FtrCardboardChairS_Remake_1_0
311,311,cardboard sofa,311,https://acnhapi.com/v1/images/furniture/FtrCardboardSofaL_Remake_0_0
312,312,cardboard sofa,312,https://acnhapi.com/v1/images/furniture/FtrCardboardSofaL_Remake_1_0
313,313,cardboard table,313,https://acnhapi.com/v1/images/furniture/FtrCardboardTableL_Remake_0_0
314,314,cardboard table,314,https://acnhapi.com/v1/images/furniture/FtrCardboardTableL_Remake_1_0
315,315,cat tower,315,https://acnhapi.com/v1/images/furniture/FtrCattower_Remake_0_0
316,316,cat tower,316,https://acnhapi.com/v1/images/furniture/FtrCattower_Remake_1_0
317,317,cat tower,317,https://acnhapi.com/v1/images/furniture/FtrCattower_Remake_2_0
318,318,cat tower,318,https://acnhapi.com/v1/images/furniture/FtrCattower_Remake_3_0
319,319,cat tower,319,https://acnhapi.com/v1/images/furniture/FtrCattower_Remake_4_0
320,320,cat tower,320,https://acnhapi.com/v1/images/furniture/FtrCattower_Remake_5_0
321,321,cello,321,https://acnhapi.com/v1/images/furniture/FtrCello_Remake_0_0
322,322,cello,322,https://acnhapi.com/v1/images/furniture/FtrCello_Remake_1_0
323,323,cello,323,https://acnhapi.com/v1/images/furniture/FtrCello_Remake_2_0
324,324,chalkboard,324,https://acnhapi.com/v1/images/furniture/FtrBlackboard_Remake_0_0
325,325,chalkboard,325,https://acnhapi.com/v1/images/furniture/FtrBlackboard_Remake_1_0
326,326,chalkboard,326,https://acnhapi.com/v1/images/furniture/FtrBlackboard_Remake_2_0
327,327,chalkboard,327,https://acnhapi.com/v1/images/furniture/FtrBlackboard_Remake_3_0
328,328,chalkboard,328,https://acnhapi.com/v1/images/furniture/FtrBlackboard_Remake_4_0
329,329,chalkboard,329,https://acnhapi.com/v1/images/furniture/FtrBlackboard_Remake_5_0
330,330,chalkboard,330,https://acnhapi.com/v1/images/furniture/FtrBlackboard_Remake_6_0
331,331,champion's pennant,331,https://acnhapi.com/v1/images/furniture/FtrVictoryflag_Remake_0_0
332,332,champion's pennant,332,https://acnhapi.com/v1/images/furniture/FtrVictoryflag_Remake_1_0
333,333,champion's pennant,333,https://acnhapi.com/v1/images/furniture/FtrVictoryflag_Remake_2_0
334,334,champion's pennant,334,https://acnhapi.com/v1/images/furniture/FtrVictoryflag_Remake_3_0
335,335,changing room,335,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_0_0
336,336,changing room,336,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_0_1
337,337,changing room,337,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_0_2
338,338,changing room,338,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_0_3
339,339,changing room,339,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_0_4
340,340,changing room,340,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_0_5
341,341,changing room,341,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_0_6
342,342,changing room,342,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_0_7
343,343,changing room,343,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_1_0
344,344,changing room,344,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_1_1
345,345,changing room,345,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_1_2
346,346,changing room,346,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_1_3
347,347,changing room,347,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_1_4
348,348,changing room,348,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_1_5
349,349,changing room,349,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_1_6
350,350,changing room,350,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_1_7
351,351,changing room,351,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_2_0
352,352,changing room,352,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_2_1
353,353,changing room,353,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_2_2
354,354,changing room,354,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_2_3
355,355,changing room,355,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_2_4
356,356,changing room,356,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_2_5
357,357,changing room,357,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_2_6
358,358,changing room,358,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_2_7
359,359,changing room,359,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_3_0
360,360,changing room,360,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_3_1
361,361,changing room,361,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_3_2
362,362,changing room,362,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_3_3
363,363,changing room,363,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_3_4
364,364,changing room,364,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_3_5
365,365,changing room,365,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_3_6
366,366,changing room,366,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_3_7
367,367,changing room,367,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_4_0
368,368,changing room,368,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_4_1
369,369,changing room,369,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_4_2
370,370,changing room,370,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_4_3
371,371,changing room,371,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_4_4
372,372,changing room,372,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_4_5
373,373,changing room,373,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_4_6
374,374,changing room,374,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_4_7
375,375,changing room,375,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_5_0
376,376,changing room,376,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_5_1
377,377,changing room,377,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_5_2
378,378,changing room,378,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_5_3
379,379,changing room,379,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_5_4
380,380,changing room,380,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_5_5
381,381,changing room,381,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_5_6
382,382,changing room,382,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_5_7
383,383,changing room,383,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_6_0
384,384,changing room,384,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_6_1
385,385,changing room,385,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_6_2
386,386,changing room,386,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_6_3
387,387,changing room,387,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_6_4
388,388,changing room,388,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_6_5
389,389,changing room,389,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_6_6
390,390,changing room,390,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_6_7
391,391,changing room,391,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_7_0
392,392,changing room,392,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_7_1
393,393,changing room,393,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_7_2
394,394,changing room,394,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_7_3
395,395,changing room,395,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_7_4
396,396,changing room,396,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_7_5
397,397,changing room,397,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_7_6
398,398,changing room,398,https://acnhapi.com/v1/images/furniture/FtrFittingroom_Remake_7_7
399,399,cherry-blossom branches,399,https://acnhapi.com/v1/images/furniture/FtrSakuraBranch
400,400,cherry-blossom pond stone,400,https://acnhapi.com/v1/images/furniture/FtrStonewaterbowlSakura
401,401,cherry-blossom-petal pile,401,https://acnhapi.com/v1/images/furniture/FtrSakuraPetal
402,402,clackercart,402,https://acnhapi.com/v1/images/furniture/FtrKatakatatoy_Remake_0_0
403,403,clackercart,403,https://acnhapi.com/v1/images/furniture/FtrKatakatatoy_Remake_1_0
404,404,clackercart,404,https://acnhapi.com/v1/images/furniture/FtrKatakatatoy_Remake_2_0
405,405,clackercart,405,https://acnhapi.com/v1/images/furniture/FtrKatakatatoy_Remake_3_0
406,406,clackercart,406,https://acnhapi.com/v1/images/furniture/FtrKatakatatoy_Remake_4_0
407,407,clackercart,407,https://acnhapi.com/v1/images/furniture/FtrKatakatatoy_Remake_5_0
408,408,claw-foot tub,408,https://acnhapi.com/v1/images/furniture/FtrBathtubCabriole_Remake_0_0
409,409,claw-foot tub,409,https://acnhapi.com/v1/images/furniture/FtrBathtubCabriole_Remake_1_0
410,410,claw-foot tub,410,https://acnhapi.com/v1/images/furniture/FtrBathtubCabriole_Remake_2_0
411,411,claw-foot tub,411,https://acnhapi.com/v1/images/furniture/FtrBathtubCabriole_Remake_3_0
412,412,claw-foot tub,412,https://acnhapi.com/v1/images/furniture/FtrBathtubCabriole_Remake_4_0
413,413,claw-foot tub,413,https://acnhapi.com/v1/images/furniture/FtrBathtubCabriole_Remake_5_0
414,414,clay furnace,414,https://acnhapi.com/v1/images/furniture/FtrKitchenKamado
415,415,climbing wall,415,https://acnhapi.com/v1/images/furniture/FtrClimbingwall_Remake_0_0
416,416,climbing wall,416,https://acnhapi.com/v1/images/furniture/FtrClimbingwall_Remake_1_0
417,417,climbing wall,417,https://acnhapi.com/v1/images/furniture/FtrClimbingwall_Remake_2_0
418,418,climbing wall,418,https://acnhapi.com/v1/images/furniture/FtrClimbingwall_Remake_3_0
419,419,clothes closet,419,https://acnhapi.com/v1/images/furniture/FtrFashioncase_Remake_0_0
420,420,clothes closet,420,https://acnhapi.com/v1/images/furniture/FtrFashioncase_Remake_1_0
421,421,clothes closet,421,https://acnhapi.com/v1/images/furniture/FtrFashioncase_Remake_2_0
422,422,clothes closet,422,https://acnhapi.com/v1/images/furniture/FtrFashioncase_Remake_3_0
423,423,clothes closet,423,https://acnhapi.com/v1/images/furniture/FtrFashioncase_Remake_4_0
424,424,clothes closet,424,https://acnhapi.com/v1/images/furniture/FtrFashioncase_Remake_5_0
425,425,clothesline,425,https://acnhapi.com/v1/images/furniture/FtrClothesline_Remake_0_0
426,426,clothesline,426,https://acnhapi.com/v1/images/furniture/FtrClothesline_Remake_0_1
427,427,clothesline,427,https://acnhapi.com/v1/images/furniture/FtrClothesline_Remake_0_2
428,428,clothesline,428,https://acnhapi.com/v1/images/furniture/FtrClothesline_Remake_0_3
429,429,clothesline,429,https://acnhapi.com/v1/images/furniture/FtrClothesline_Remake_0_4
430,430,clothesline pole,430,https://acnhapi.com/v1/images/furniture/FtrClotheshorse_Remake_0_0
431,431,clothesline pole,431,https://acnhapi.com/v1/images/furniture/FtrClotheshorse_Remake_0_1
432,432,clothesline pole,432,https://acnhapi.com/v1/images/furniture/FtrClotheshorse_Remake_0_2
433,433,clothesline pole,433,https://acnhapi.com/v1/images/furniture/FtrClotheshorse_Remake_0_3
434,434,clothesline pole,434,https://acnhapi.com/v1/images/furniture/FtrClotheshorse_Remake_1_0
435,435,clothesline pole,435,https://acnhapi.com/v1/images/furniture/FtrClotheshorse_Remake_1_1
436,436,clothesline pole,436,https://acnhapi.com/v1/images/furniture/FtrClotheshorse_Remake_1_2
437,437,clothesline pole,437,https://acnhapi.com/v1/images/furniture/FtrClotheshorse_Remake_1_3
438,438,colorful wheel,438,https://acnhapi.com/v1/images/furniture/FtrRoulette_Remake_0_0
439,439,colorful wheel,439,https://acnhapi.com/v1/images/furniture/FtrRoulette_Remake_1_0
440,440,colorful wheel,440,https://acnhapi.com/v1/images/furniture/FtrRoulette_Remake_2_0
441,441,colorful wheel,441,https://acnhapi.com/v1/images/furniture/FtrRoulette_Remake_3_0
442,442,colorful wheel,442,https://acnhapi.com/v1/images/furniture/FtrRoulette_Remake_4_0
443,443,cone,443,https://acnhapi.com/v1/images/furniture/FtrPylon_Remake_0_0
444,444,cone,444,https://acnhapi.com/v1/images/furniture/FtrPylon_Remake_1_0
445,445,cone,445,https://acnhapi.com/v1/images/furniture/FtrPylon_Remake_2_0
446,446,cone,446,https://acnhapi.com/v1/images/furniture/FtrPylon_Remake_3_0
447,447,cone,447,https://acnhapi.com/v1/images/furniture/FtrPylon_Remake_4_0
448,448,cone,448,https://acnhapi.com/v1/images/furniture/FtrPylon_Remake_5_0
449,449,cone,449,https://acnhapi.com/v1/images/furniture/FtrPylon_Remake_6_0
450,450,cone,450,https://acnhapi.com/v1/images/furniture/FtrPylon_Remake_7_0
451,451,construction sign,451,https://acnhapi.com/v1/images/furniture/FtrSignConstruction_Remake_0_0
452,452,construction sign,452,https://acnhapi.com/v1/images/furniture/FtrSignConstruction_Remake_1_0
453,453,construction sign,453,https://acnhapi.com/v1/images/furniture/FtrSignConstruction_Remake_2_0
454,454,construction sign,454,https://acnhapi.com/v1/images/furniture/FtrSignConstruction_Remake_3_0
455,455,construction sign,455,https://acnhapi.com/v1/images/furniture/FtrSignConstruction_Remake_4_0
456,456,cosmos shower,456,https://acnhapi.com/v1/images/furniture/FtrFlowerShower_Remake_0_0
457,457,cosmos shower,457,https://acnhapi.com/v1/images/furniture/FtrFlowerShower_Remake_1_0
458,458,cosmos shower,458,https://acnhapi.com/v1/images/furniture/FtrFlowerShower_Remake_2_0
459,459,cotton-candy stall,459,https://acnhapi.com/v1/images/furniture/FtrCottoncandymachine_Remake_0_0
460,460,cotton-candy stall,460,https://acnhapi.com/v1/images/furniture/FtrCottoncandymachine_Remake_1_0
461,461,cotton-candy stall,461,https://acnhapi.com/v1/images/furniture/FtrCottoncandymachine_Remake_2_0
462,462,crescent-moon chair,462,https://acnhapi.com/v1/images/furniture/FtrStarMoonChairL_Remake_0_0
463,463,crescent-moon chair,463,https://acnhapi.com/v1/images/furniture/FtrStarMoonChairL_Remake_1_0
464,464,crescent-moon chair,464,https://acnhapi.com/v1/images/furniture/FtrStarMoonChairL_Remake_2_0
465,465,crescent-moon chair,465,https://acnhapi.com/v1/images/furniture/FtrStarMoonChairL_Remake_3_0
466,466,crescent-moon chair,466,https://acnhapi.com/v1/images/furniture/FtrStarMoonChairL_Remake_4_0
467,467,crescent-moon chair,467,https://acnhapi.com/v1/images/furniture/FtrStarMoonChairL_Remake_5_0
468,468,crescent-moon chair,468,https://acnhapi.com/v1/images/furniture/FtrStarMoonChairL_Remake_6_0
469,469,crewed spaceship,469,https://acnhapi.com/v1/images/furniture/FtrSpacecraft
470,470,cute bed,470,https://acnhapi.com/v1/images/furniture/FtrCuteBedW_Remake_0_0
471,471,cute bed,471,https://acnhapi.com/v1/images/furniture/FtrCuteBedW_Remake_1_0
472,472,cute bed,472,https://acnhapi.com/v1/images/furniture/FtrCuteBedW_Remake_2_0
473,473,cute bed,473,https://acnhapi.com/v1/images/furniture/FtrCuteBedW_Remake_3_0
474,474,cute bed,474,https://acnhapi.com/v1/images/furniture/FtrCuteBedW_Remake_4_0
475,475,cute chair,475,https://acnhapi.com/v1/images/furniture/FtrCuteChairS_Remake_0_0
476,476,cute chair,476,https://acnhapi.com/v1/images/furniture/FtrCuteChairS_Remake_1_0
477,477,cute chair,477,https://acnhapi.com/v1/images/furniture/FtrCuteChairS_Remake_2_0
478,478,cute chair,478,https://acnhapi.com/v1/images/furniture/FtrCuteChairS_Remake_3_0
479,479,cute chair,479,https://acnhapi.com/v1/images/furniture/FtrCuteChairS_Remake_4_0
480,480,cute DIY table,480,https://acnhapi.com/v1/images/furniture/FtrCuteWorkbench_Remake_0_0
481,481,cute DIY table,481,https://acnhapi.com/v1/images/furniture/FtrCuteWorkbench_Remake_1_0
482,482,cute DIY table,482,https://acnhapi.com/v1/images/furniture/FtrCuteWorkbench_Remake_2_0
483,483,cute DIY table,483,https://acnhapi.com/v1/images/furniture/FtrCuteWorkbench_Remake_3_0
484,484,cute DIY table,484,https://acnhapi.com/v1/images/furniture/FtrCuteWorkbench_Remake_4_0
485,485,cute floor lamp,485,https://acnhapi.com/v1/images/furniture/FtrCuteLamp_Remake_0_0
486,486,cute floor lamp,486,https://acnhapi.com/v1/images/furniture/FtrCuteLamp_Remake_1_0
487,487,cute floor lamp,487,https://acnhapi.com/v1/images/furniture/FtrCuteLamp_Remake_2_0
488,488,cute floor lamp,488,https://acnhapi.com/v1/images/furniture/FtrCuteLamp_Remake_3_0
489,489,cute floor lamp,489,https://acnhapi.com/v1/images/furniture/FtrCuteLamp_Remake_4_0
490,490,cute sofa,490,https://acnhapi.com/v1/images/furniture/FtrCuteChairL_Remake_0_0
491,491,cute sofa,491,https://acnhapi.com/v1/images/furniture/FtrCuteChairL_Remake_1_0
492,492,cute sofa,492,https://acnhapi.com/v1/images/furniture/FtrCuteChairL_Remake_2_0
493,493,cute sofa,493,https://acnhapi.com/v1/images/furniture/FtrCuteChairL_Remake_3_0
494,494,cute sofa,494,https://acnhapi.com/v1/images/furniture/FtrCuteChairL_Remake_4_0
495,495,cute tea table,495,https://acnhapi.com/v1/images/furniture/FtrCuteTableS_Remake_0_0
496,496,cute tea table,496,https://acnhapi.com/v1/images/furniture/FtrCuteTableS_Remake_1_0
497,497,cute tea table,497,https://acnhapi.com/v1/images/furniture/FtrCuteTableS_Remake_2_0
498,498,cute tea table,498,https://acnhapi.com/v1/images/furniture/FtrCuteTableS_Remake_3_0
499,499,cute tea table,499,https://acnhapi.com/v1/images/furniture/FtrCuteTableS_Remake_4_0
500,500,cute vanity,500,https://acnhapi.com/v1/images/furniture/FtrCuteDresser_Remake_0_0
501,501,cute vanity,501,https://acnhapi.com/v1/images/furniture/FtrCuteDresser_Remake_1_0
502,502,cute vanity,502,https://acnhapi.com/v1/images/furniture/FtrCuteDresser_Remake_2_0
503,503,cute vanity,503,https://acnhapi.com/v1/images/furniture/FtrCuteDresser_Remake_3_0
504,504,cute vanity,504,https://acnhapi.com/v1/images/furniture/FtrCuteDresser_Remake_4_0
505,505,cute wardrobe,505,https://acnhapi.com/v1/images/furniture/FtrCuteClosetLR_Remake_0_0
506,506,cute wardrobe,506,https://acnhapi.com/v1/images/furniture/FtrCuteClosetLR_Remake_1_0
507,507,cute wardrobe,507,https://acnhapi.com/v1/images/furniture/FtrCuteClosetLR_Remake_2_0
508,508,cute wardrobe,508,https://acnhapi.com/v1/images/furniture/FtrCuteClosetLR_Remake_3_0
509,509,cute wardrobe,509,https://acnhapi.com/v1/images/furniture/FtrCuteClosetLR_Remake_4_0
510,510,cypress bathtub,510,https://acnhapi.com/v1/images/furniture/FtrBathHinoki_Remake_0_0
511,511,cypress bathtub,511,https://acnhapi.com/v1/images/furniture/FtrBathHinoki_Remake_1_0
512,512,cypress bathtub,512,https://acnhapi.com/v1/images/furniture/FtrBathHinoki_Remake_2_0
513,513,cypress plant,513,https://acnhapi.com/v1/images/furniture/FtrPlantGoldcrest_Remake_0_0
514,514,cypress plant,514,https://acnhapi.com/v1/images/furniture/FtrPlantGoldcrest_Remake_1_0
515,515,cypress plant,515,https://acnhapi.com/v1/images/furniture/FtrPlantGoldcrest_Remake_2_0
516,516,cypress plant,516,https://acnhapi.com/v1/images/furniture/FtrPlantGoldcrest_Remake_3_0
517,517,cypress plant,517,https://acnhapi.com/v1/images/furniture/FtrPlantGoldcrest_Remake_4_0
518,518,dartboard,518,https://acnhapi.com/v1/images/furniture/FtrDarts
519,519,deer scare,519,https://acnhapi.com/v1/images/furniture/FtrShishiodoshi_Remake_0_0
520,520,deer scare,520,https://acnhapi.com/v1/images/furniture/FtrShishiodoshi_Remake_1_0
521,521,deer scare,521,https://acnhapi.com/v1/images/furniture/FtrShishiodoshi_Remake_2_0
522,522,deluxe washer,522,https://acnhapi.com/v1/images/furniture/FtrWashingmachineDrum_Remake_0_0
523,523,deluxe washer,523,https://acnhapi.com/v1/images/furniture/FtrWashingmachineDrum_Remake_1_0
524,524,deluxe washer,524,https://acnhapi.com/v1/images/furniture/FtrWashingmachineDrum_Remake_2_0
525,525,deluxe washer,525,https://acnhapi.com/v1/images/furniture/FtrWashingmachineDrum_Remake_3_0
526,526,deluxe washer,526,https://acnhapi.com/v1/images/furniture/FtrWashingmachineDrum_Remake_4_0
527,527,deluxe washer,527,https://acnhapi.com/v1/images/furniture/FtrWashingmachineDrum_Remake_5_0
528,528,den chair,528,https://acnhapi.com/v1/images/furniture/FtrDrawingChair_Remake_0_0
529,529,den chair,529,https://acnhapi.com/v1/images/furniture/FtrDrawingChair_Remake_1_0
530,530,den chair,530,https://acnhapi.com/v1/images/furniture/FtrDrawingChair_Remake_2_0
531,531,den chair,531,https://acnhapi.com/v1/images/furniture/FtrDrawingChair_Remake_3_0
532,532,den chair,532,https://acnhapi.com/v1/images/furniture/FtrDrawingChair_Remake_4_0
533,533,den chair,533,https://acnhapi.com/v1/images/furniture/FtrDrawingChair_Remake_5_0
534,534,den desk,534,https://acnhapi.com/v1/images/furniture/FtrDrawingTable_Remake_0_0
535,535,den desk,535,https://acnhapi.com/v1/images/furniture/FtrDrawingTable_Remake_1_0
536,536,den desk,536,https://acnhapi.com/v1/images/furniture/FtrDrawingTable_Remake_2_0
537,537,den desk,537,https://acnhapi.com/v1/images/furniture/FtrDrawingTable_Remake_3_0
538,538,den desk,538,https://acnhapi.com/v1/images/furniture/FtrDrawingTable_Remake_4_0
539,539,destinations signpost,539,https://acnhapi.com/v1/images/furniture/FtrSignpostWorld_Remake_0_0
540,540,destinations signpost,540,https://acnhapi.com/v1/images/furniture/FtrSignpostWorld_Remake_1_0
541,541,destinations signpost,541,https://acnhapi.com/v1/images/furniture/FtrSignpostWorld_Remake_2_0
542,542,destinations signpost,542,https://acnhapi.com/v1/images/furniture/FtrSignpostWorld_Remake_3_0
543,543,destinations signpost,543,https://acnhapi.com/v1/images/furniture/FtrSignpostWorld_Remake_4_0
544,544,destinations signpost,544,https://acnhapi.com/v1/images/furniture/FtrSignpostWorld_Remake_5_0
545,545,digital scale,545,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_0_0
546,546,digital scale,546,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_0_1
547,547,digital scale,547,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_0_2
548,548,digital scale,548,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_0_3
549,549,digital scale,549,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_0_4
550,550,digital scale,550,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_1_0
551,551,digital scale,551,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_1_1
552,552,digital scale,552,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_1_2
553,553,digital scale,553,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_1_3
554,554,digital scale,554,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_1_4
555,555,digital scale,555,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_2_0
556,556,digital scale,556,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_2_1
557,557,digital scale,557,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_2_2
558,558,digital scale,558,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_2_3
559,559,digital scale,559,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_2_4
560,560,digital scale,560,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_3_0
561,561,digital scale,561,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_3_1
562,562,digital scale,562,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_3_2
563,563,digital scale,563,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_3_3
564,564,digital scale,564,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_3_4
565,565,digital scale,565,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_4_0
566,566,digital scale,566,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_4_1
567,567,digital scale,567,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_4_2
568,568,digital scale,568,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_4_3
569,569,digital scale,569,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_4_4
570,570,digital scale,570,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_5_0
571,571,digital scale,571,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_5_1
572,572,digital scale,572,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_5_2
573,573,digital scale,573,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_5_3
574,574,digital scale,574,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_5_4
575,575,digital scale,575,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_6_0
576,576,digital scale,576,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_6_1
577,577,digital scale,577,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_6_2
578,578,digital scale,578,https://acnhapi.com/v1/images/furniture/FtrWeightscale_Remake_6_3
